215.05000000	422588897416.21936035
215.42000000	294711366081.03253174
215.80000000	376954826874.56976318
216.17000000	392453276555.47644043
216.55000000	327561214495.59252930
216.93000000	360473707083.87634277
217.30000000	294753921038.39923096
217.68000000	348094528422.39739990
218.05000000	326738609112.71008301
218.43000000	301988477978.07104492
218.81000000	296695271133.83221436
219.18000000	214549775547.92697144
219.56000000	302126879354.60205078
219.93000000	261674718196.45733643
220.31000000	274428912376.40646362
220.69000000	268169627891.38433838
221.06000000	241892096116.06457520
221.44000000	231548480463.09695435
221.81000000	245813489015.20983887
222.19000000	254777070063.69409180
222.56000000	242652167346.32232666
222.94000000	207657365347.17715454
223.32000000	200841708542.71356201
223.69000000	207461718141.70779419
224.07000000	188374837719.81585693
224.44000000	173396287854.11914062
224.82000000	187790422000.94842529
225.19000000	164847138474.55831909
225.57000000	166859406788.73532104
225.94000000	168117854001.75903320
226.32000000	155229565575.45816040
226.69000000	125605997501.04122925
227.07000000	144823232323.23226929
227.44000000	155478224190.65701294
227.82000000	136576930267.33966064
228.19000000	135500324584.99487305
228.57000000	129300884955.75221252
228.94000000	109407323518.30879211
229.32000000	117027940328.03106689
229.69000000	114720853195.44317627
230.07000000	124367171761.40844727
230.44000000	121259020954.69960022
230.82000000	103094619666.04823303
231.19000000	104040251191.64714050
231.57000000	122711047653.04302979
231.94000000	113585504342.01737976
232.32000000	85419152276.29513550
232.69000000	103042328042.32798767
233.07000000	99104277076.95747375
233.44000000	99483582549.71481323
233.82000000	92628228315.12695312
234.19000000	92229997835.65402222
234.57000000	81411195312.99751282
234.94000000	91444921316.16595459
235.31000000	87934021761.72987366
235.69000000	89693199491.02217102
236.06000000	84425520590.77903748
236.44000000	82746570023.29795837
236.81000000	88272120200.33386230
237.19000000	81997932282.24349976
237.56000000	73829281030.58088684
237.93000000	91281829952.52482605
238.31000000	80910482019.89289856
238.68000000	82834291757.55169678
239.06000000	78721692859.79458618
239.43000000	74774828511.78050232
239.81000000	76276332094.17596436
240.18000000	81562500000.00000000
240.55000000	76944899760.43374634
240.93000000	64182793437.10561371
241.30000000	75084589357.12088013
241.67000000	75072642967.54251099
242.05000000	69024670109.00746155
242.42000000	71324522760.64610291
242.80000000	77710226545.50109863
243.17000000	71945728166.84440613
243.54000000	71750710227.27275085
243.92000000	71365612880.47949219
244.29000000	72343340481.29618835
244.66000000	70658509840.13386536
245.04000000	65643511039.31071472
245.41000000	57625035454.28759003
245.78000000	74164041676.76277161
246.16000000	70556708160.44259644
246.53000000	68854395140.88073730
246.90000000	70798089648.42623901
247.28000000	61717121588.08930206
247.65000000	74910265613.78318787
248.02000000	72897358665.43093872
248.40000000	68079948281.43519592
248.77000000	72323312988.42050171
249.14000000	69671186254.59736633
249.52000000	72266803255.36393738
249.89000000	70894689870.59347534
250.26000000	74003937919.85176086
250.64000000	74734520977.19491577
251.01000000	58421410750.73710632
251.38000000	76852846401.71856689
251.75000000	73894331502.35009766
252.13000000	74714197217.99855042
252.50000000	71288232795.24211121
252.87000000	62842610907.03589630
253.25000000	79066184748.47425842
253.62000000	74071237073.91804504
253.99000000	80706134094.15122986
254.36000000	72608230892.57081604
254.74000000	78537681493.43167114
255.11000000	78500171998.62402344
255.48000000	79054755043.22764587
255.85000000	63567687815.72972107
256.23000000	80118951380.06700134
256.60000000	81646376811.59417725
256.97000000	77040816326.53060913
257.34000000	74293755863.65055847
257.71000000	75634086808.87188721
258.09000000	79265850945.49497986
258.46000000	76353413654.61846924
258.83000000	69151309408.34141541
259.20000000	71513115000.75227356
259.58000000	76603510278.56799316
259.95000000	76410750615.69764709
260.32000000	72490857375.05078125
260.69000000	75046016302.91874695
261.06000000	70250578447.29975891
261.44000000	77331599197.96238708
261.81000000	61293096036.45428467
262.18000000	72380326542.99145508
262.55000000	73242009132.42008972
262.92000000	74508387096.77420044
263.29000000	73541252611.73112488
263.67000000	73759371652.98106384
264.04000000	69923895014.14772034
264.41000000	71281053576.77340698
264.78000000	70507253528.07656860
265.15000000	65218955129.93436432
265.52000000	61289504816.63006592
265.90000000	67972242921.01342010
266.27000000	67849002849.00284576
266.64000000	67194719471.94719696
267.01000000	68011639185.25701904
267.38000000	61277578017.49012756
267.75000000	62619198982.83535004
268.12000000	63837845420.11502838
268.50000000	59664379670.49774170
268.87000000	59839586255.25946045
269.24000000	59237244012.49565887
269.61000000	56431655871.11775970
269.98000000	55308672119.80628967
270.35000000	54812705542.63253784
270.72000000	55282034561.46070099
271.09000000	53507808208.42816162
271.46000000	52805421103.58180237
271.83000000	49922532093.84684753
272.21000000	47901296468.73433685
272.58000000	49990549990.54998779
272.95000000	48811544991.51103973
273.32000000	46880131362.88999176
273.69000000	47282549972.98757172
274.06000000	47241882524.62604523
274.43000000	43466967428.82531738
274.80000000	42459997310.74357605
275.17000000	41392808973.97940063
275.54000000	45027852650.49416351
275.91000000	40873184961.81455231
276.28000000	39767044171.26448822
276.65000000	37899770229.14984131
277.02000000	36574476373.11598206
277.39000000	37814838970.15435791
277.76000000	37460863159.18717957
278.13000000	35901823116.40804291
278.50000000	35441185081.09375000
278.87000000	32496931678.71267700
279.24000000	33375139353.40023041
279.61000000	33541520795.40680695
279.98000000	31673296065.36228561
280.35000000	33854241475.39570999
280.72000000	32604786277.49343109
281.09000000	32530985176.80183411
281.46000000	31967991319.67991257
281.83000000	32166580809.58707047
282.20000000	32274641731.34486008
282.57000000	32430067612.35583115
282.94000000	31650450263.94782639
283.31000000	32293218345.74676514
283.68000000	31794727700.01020813
284.05000000	32995113615.12376785
284.42000000	32644181324.33216095
284.79000000	31032840310.85485077
285.16000000	30424203696.42155457
285.53000000	31223050778.67397690
285.90000000	30041497875.70398331
286.27000000	27261654301.84918594
286.64000000	30971284219.20915985
287.01000000	29741652511.21872330
287.38000000	27647296302.45315552
287.75000000	16846333625.47472954
288.12000000	28957391701.79270554
288.49000000	24385501103.36690903
288.86000000	27853360695.19394302
289.23000000	27231361568.07840347
289.59000000	26376825898.14449310
289.96000000	26252232760.57259369
290.33000000	25753376335.41624832
290.70000000	24672993705.74351120
291.07000000	23939379136.84878922
291.44000000	23391991336.66411972
291.81000000	23644376512.54616928
292.18000000	22460211546.06563950
292.55000000	22218400259.22879410
292.91000000	20003660489.59048462
293.28000000	20779204862.98347855
293.65000000	20119193521.25537491
294.02000000	20588889712.97189331
294.39000000	21257734076.14695740
294.76000000	20407899318.50967407
295.13000000	20413992138.13006973
295.50000000	20989408421.59648514
295.86000000	20085025860.98145676
296.23000000	20005709836.49104691
296.60000000	19988134788.79924011
296.97000000	19472961417.87371063
297.34000000	19373060372.92997742
297.71000000	18649192009.16147614
298.07000000	18924638588.80016708
298.44000000	19880208333.33333206
298.81000000	18519391362.26240921
299.18000000	18653147071.04279327
299.55000000	17636772420.68449020
299.91000000	18440723375.75351715
300.28000000	16506787769.87153053
300.65000000	18381900998.79266739
301.02000000	17639459932.62421036
301.39000000	17311585461.79262543
301.75000000	15605606320.19798279
302.12000000	16818787040.17962265
302.49000000	17046200254.02201653
302.86000000	15326102887.29297829
303.23000000	15731865120.64547539
303.59000000	16041340840.37118149
303.96000000	13315283842.79475975
304.33000000	14845541517.56372070
304.70000000	13270135925.74670982
305.06000000	14843909609.58716202
305.43000000	13793135894.23913956
305.80000000	14460516315.67334175
306.17000000	13888136157.26544380
306.53000000	14487150557.85383034
306.90000000	13923113772.45508957
307.27000000	14185221039.04485130
307.64000000	12986436840.03789139
308.00000000	14043897487.94722176
308.37000000	13661066580.63875580
308.74000000	12883379888.26815605
309.11000000	14048049270.86249161
309.47000000	14472352586.45552254
309.84000000	14587473572.93868828
310.21000000	14003967850.23908997
310.57000000	14571223442.44422722
310.94000000	15281519283.86179161
311.31000000	15122530080.58284760
311.67000000	15421286655.03461266
312.04000000	16740903675.19017601
312.41000000	15490161986.72810173
312.77000000	15859504132.23140526
313.14000000	16486778884.39876556
313.51000000	16346857647.65270042
313.87000000	16354931375.67826271
314.24000000	17021624507.77547646
314.61000000	17189701075.05139160
314.97000000	17146634126.49989700
315.34000000	17389319788.59221649
315.71000000	18017007288.83807373
316.07000000	16469105502.30506325
316.44000000	17884923525.12745667
316.81000000	16600159616.91939545
317.17000000	17276798718.32217026
317.54000000	14560980137.36773872
317.91000000	17789557987.87231445
318.27000000	18311723814.73091888
318.64000000	17906151115.22729111
319.00000000	17302111324.37619781
319.37000000	17853429066.60064697
319.74000000	16564138686.70267105
320.10000000	16695460103.34082603
320.47000000	17303686559.76194000
320.83000000	15932113094.10556221
321.20000000	16934327620.30323219
321.57000000	17735417460.92260742
321.93000000	16582778188.99580383
322.30000000	16470758182.34346962
322.66000000	16219954457.28261757
323.03000000	15341247484.90945625
323.40000000	15557233217.71067047
323.76000000	15862881177.70767975
324.13000000	15539209574.86597824
324.49000000	16049526270.45650291
324.86000000	12534304305.31674385
325.22000000	15541247994.59596062
325.59000000	15831878380.10475540
325.95000000	14891849658.68903542
326.32000000	14006598823.34234619
326.68000000	14295277507.30282211
327.05000000	15941059162.41967583
327.42000000	16579553834.80825996
327.78000000	16253805701.63299370
328.15000000	15358964299.72538567
328.51000000	16901715477.20595360
328.88000000	16319377716.76961708
329.24000000	15067997559.06198311
329.61000000	17095464109.21368217
329.97000000	16384868569.36741638
330.34000000	16975026722.37877464
330.70000000	16926667963.43123436
331.07000000	15447565792.39338303
331.43000000	15847750865.05189896
331.80000000	15249707627.66925240
332.16000000	16108620058.56515121
332.52000000	17134027642.59295082
332.89000000	16217697729.05246925
333.25000000	16621548189.49760628
333.62000000	14026142099.13290787
333.98000000	16197387518.14223862
334.35000000	15875968227.34224701
334.71000000	15824153915.16722107
335.08000000	16030390811.60746193
335.44000000	13395322747.67000198
335.81000000	14156254290.81422806
336.17000000	15059155752.47090530
336.53000000	15863979073.70364761
336.90000000	16312317105.61319542
337.26000000	15333266361.94685364
337.63000000	14669397308.36746597
337.99000000	15391556892.43854523
338.36000000	16594292803.97022438
338.72000000	15249921899.40643311
339.08000000	15854666451.99377251
339.45000000	16937890353.92089081
339.81000000	15105987931.30125618
340.18000000	17416304929.53559113
340.54000000	14936090616.23194122
340.90000000	17409124629.08011627
341.27000000	16502197480.22267723
341.63000000	15915155661.99110413
341.99000000	18692740423.25207138
342.36000000	14820855910.64911842
342.72000000	16971634798.02456474
343.09000000	14245387250.02762222
343.45000000	16159293144.50432205
343.81000000	14478116374.69723320
344.18000000	17084081090.06313896
344.54000000	16885473100.66776276
344.90000000	16749359495.09467697
345.27000000	17193072482.36048889
345.63000000	18029192170.57913589
345.99000000	17568273716.95178986
346.36000000	17055335968.37944221
346.72000000	19903839304.79378891
347.08000000	17890196602.91561127
347.45000000	19166547941.30218506
347.81000000	16147459108.50293159
348.17000000	17126870613.16382217
348.54000000	18071827057.18270493
348.90000000	16777642614.76407242
349.26000000	16364612275.82723427
349.62000000	16168579985.02621078
349.99000000	19522461446.77046585
350.35000000	18952025742.28463364
350.71000000	16702113946.89353561
351.08000000	17520147520.83049011
351.44000000	19171212913.83304214
351.80000000	14284202906.62063789
352.16000000	15549178826.54619026
352.53000000	17918781725.88832855
352.89000000	16294396717.52788544
353.25000000	15980885311.87123108
353.61000000	18299373605.01115799
353.98000000	16782832958.60336113
354.34000000	16099396653.60453033
354.70000000	19003092857.65662384
355.06000000	19750317709.50137711
355.43000000	19032882011.60541534
355.79000000	19685832839.35980988
356.15000000	18538831902.86790848
356.51000000	19120870982.07673264
356.88000000	19010231316.72598267
357.24000000	19458905668.96865845
357.60000000	20379922779.92278671
357.96000000	20028838127.03954315
358.32000000	15441327300.15082932
358.69000000	20498157936.88931656
359.05000000	18470002230.31744385
359.41000000	18960077751.19617844
359.77000000	21003693065.24415970
360.13000000	20622215273.97796249
360.49000000	21372564739.83804703
360.86000000	19527149321.26696777
361.22000000	17590353120.03316498
361.58000000	20345246778.50717926
361.94000000	18387026870.84658051
362.30000000	21760129936.74132156
362.66000000	19955315145.81374359
363.03000000	22571479949.64934921
363.39000000	22819998175.34896469
363.75000000	22123727905.73111343
364.11000000	18601361573.37367630
364.47000000	21552147239.26380539
364.83000000	18262759499.36296082
365.19000000	20983872344.05665207
365.56000000	18855236926.85171127
365.92000000	22708716439.86759949
366.28000000	19628069617.73821640
366.64000000	18400927865.90840149
367.00000000	21088587940.99888229
367.36000000	21032618175.47531891
367.72000000	18148705599.03672409
368.08000000	17245104659.01417160
368.44000000	18844821614.13231277
368.80000000	16792173370.75147820
369.17000000	18679327089.83697891
369.53000000	18307836138.02482605
369.89000000	18622582331.41661835
370.25000000	17815154038.30141449
370.61000000	18400412796.69762421
370.97000000	15563025210.08403397
371.33000000	18476620109.30858231
371.69000000	14606679925.93101120
372.05000000	17386122448.97959137
372.41000000	18729267449.89633942
372.77000000	19159597030.75292587
373.13000000	18929872900.18666077
373.49000000	20431058560.65544128
373.85000000	18255552782.63040543
374.21000000	19334369334.36933136
374.57000000	20263300760.04343414
374.93000000	17706876930.58039474
375.29000000	16820849420.84942055
375.65000000	18167639699.74979019
376.01000000	18820391745.36550522
376.37000000	16286415210.05825806
376.73000000	17327895595.43230057
377.09000000	19496221662.46852112
377.45000000	16349180982.82061577
377.81000000	17938804138.17288589
378.17000000	19073762838.46872711
378.53000000	19667670780.29347229
378.89000000	16820410537.68802261
379.25000000	15166729112.02697563
379.61000000	13767403767.40376854
379.97000000	16211259710.09850502
380.33000000	18047048379.93786240
380.69000000	18135533084.97427750
381.05000000	19924659518.98000336
381.41000000	16919894074.80965805
381.77000000	17716603382.80979919
382.13000000	16809956603.61909103
382.49000000	13908271797.30370140
382.85000000	18100864045.14195251
383.21000000	17687149889.66220093
383.57000000	20542256961.40692902
383.93000000	16247466084.51583481
384.28000000	20458023054.16708755
384.64000000	18326300984.52883148
385.00000000	17317916002.12653732
385.36000000	17684581976.11292267
385.72000000	18163718780.55284882
386.08000000	21641151255.35823059
386.44000000	18613086770.98150635
386.80000000	18800361336.94670105
387.16000000	17041755712.64179611
387.52000000	17371596145.78969574
387.87000000	15215763980.62527084
388.23000000	18981049162.31804276
388.59000000	20710218759.36470032
388.95000000	21521236333.05298996
389.31000000	19651629317.93717575
389.67000000	19731731731.73173141
390.03000000	20033950617.28395081
390.38000000	19349165341.81239700
390.74000000	20451619710.87896347
391.10000000	17470704885.52371216
391.46000000	18492398234.42864227
391.82000000	19494364595.18146133
392.18000000	17226790935.67251968
392.54000000	19571901355.82363892
392.89000000	17673768437.28911209
393.25000000	16574917973.02224159
393.61000000	18225972422.30912399
393.97000000	18027480916.03053284
394.33000000	15655989866.08758926
394.68000000	16570580348.59222603
395.04000000	18048398873.47449875
395.40000000	16373012869.03860474
395.76000000	15703110951.26774788
396.12000000	16331587806.24648476
396.47000000	18353299705.75872421
396.83000000	16798114840.81945610
397.19000000	18252834943.30113220
397.55000000	17340597255.85149002
397.90000000	17155428119.43840790
398.26000000	18351136964.56901169
398.62000000	18218185636.28728104
398.98000000	18944207882.95664215
399.33000000	17672289652.33491516
399.69000000	10551724137.93103409
400.05000000	18025227043.39051437
400.41000000	19059965855.74049759
400.76000000	19137561602.74266052
401.12000000	16089047195.01335716
401.48000000	18752097315.43623352
401.84000000	19250817884.40567017
402.19000000	18327896453.75144196
402.55000000	17309679984.09859085
402.91000000	18289635395.32978821
403.26000000	20653833010.59346008
403.62000000	16762988908.34792519
403.98000000	18608338877.79995346
404.34000000	20315801970.79426193
404.69000000	17703289882.06083298
405.05000000	17564352574.10297394
405.41000000	14816255258.35384178
405.76000000	21774174734.63199234
406.12000000	20270990670.81296158
406.48000000	18945841392.64989471
406.83000000	19119553072.62570953
407.19000000	16177111974.96918869
407.55000000	18655168765.21002197
407.90000000	14765019379.84496498
408.26000000	19308342133.05174255
408.62000000	17604283528.81183243
408.97000000	17475748629.27033997
409.33000000	19057146142.34793091
409.68000000	17649329758.71312714
410.04000000	16687217427.04480362
410.40000000	18252360119.73290634
410.75000000	17210160660.00867081
411.11000000	18553540081.91924286
411.47000000	17113334783.55448151
411.82000000	17464757464.75747299
412.18000000	16933219906.42278862
412.53000000	18918663676.07130432
412.89000000	18807877153.90926361
413.25000000	19211375313.65755463
413.60000000	17736348593.49145126
413.96000000	20913111342.35172272
414.31000000	20493606138.10742950
414.67000000	19579718998.16737747
415.03000000	21072978303.74754715
415.38000000	20284814114.68178940
415.74000000	18490522688.11028290
416.09000000	19599609375.00000381
416.45000000	17073303561.70352745
416.80000000	18744498777.50612259
417.16000000	16960026872.69063759
417.51000000	17894672976.58052444
417.87000000	19023477812.17750549
418.23000000	18176893032.63198090
418.58000000	17762866289.09136200
418.94000000	18888439773.64592361
419.29000000	18446052631.57893753
419.65000000	16651621332.69985199
420.00000000	14857391682.99585724
420.36000000	15471655584.35703468
420.71000000	17211634904.71415329
421.07000000	17833291171.26232529
421.42000000	17085093542.54677200
421.78000000	16744402985.07461929
422.13000000	18166064081.78530502
422.49000000	20492485238.86205673
422.84000000	17448209795.23409653
423.20000000	20473514121.11845398
423.55000000	21007057546.14550018
423.91000000	23795641098.21680069
424.26000000	15715487428.73166275
424.61000000	19105730040.75759506
424.97000000	16669325092.21413040
425.32000000	20940743660.49139786
425.68000000	20441195331.53777695
426.03000000	18650902302.42688370
426.39000000	15910396935.19208527
426.74000000	17918264621.28476334
427.10000000	18148822529.74022293
427.45000000	20400291120.81513977
427.80000000	17873995663.81838226
428.16000000	19771374458.87445068
428.51000000	18086204671.57053375
428.87000000	17878827532.05967331
429.22000000	15638175985.33455276
429.58000000	14947223497.01697350
429.93000000	16000237022.99124336
430.28000000	19474157303.37078476
430.64000000	20137877614.25251770
430.99000000	20703879773.04096222
431.35000000	17980702963.47346497
431.70000000	17882111034.95543671
432.05000000	19529940119.76047897
432.41000000	17584580132.09326172
432.76000000	17526692796.32383728
433.11000000	18208368435.83263779
433.47000000	17730380092.97238922
433.82000000	15708362128.54179764
434.17000000	17684440201.82737350
434.53000000	17133042674.06525421
434.88000000	12937360632.47516251
435.24000000	17124640065.81655312
435.59000000	17709869540.55587387
435.94000000	20550742574.25742340
436.30000000	18469135802.46913528
436.65000000	22168148494.77459335
437.00000000	17905977165.88314438
437.35000000	12795377948.96485329
437.71000000	19578606158.83305359
438.06000000	17679738562.09151077
438.41000000	20857008318.94520950
438.77000000	18904538341.15806961
439.12000000	20658483994.02885818
439.47000000	20539248021.10817719
439.83000000	18423088366.55757904
440.18000000	21097103918.22827911
440.53000000	19748670855.48574829
440.88000000	14089655172.41379356
441.24000000	16981314878.89273262
441.59000000	20249231267.19532013
441.94000000	19710144927.53622437
442.30000000	18266988911.00370407
442.65000000	15018682609.15981865
443.00000000	21659738260.20015335
443.35000000	14720100449.93198967
443.71000000	21158068882.53873825
444.06000000	19289729877.96519089
444.41000000	21209105985.22541046
444.76000000	14896889199.58056259
445.11000000	15594641962.94441223
445.47000000	15205702138.30186653
445.82000000	16636274372.28221512
446.17000000	19582914572.86432266
446.52000000	14366658272.47545052
446.88000000	19385631709.33113098
447.23000000	20207280080.88978577
447.58000000	18182681652.68324280
447.93000000	19373930892.91823959
448.28000000	7663058186.73883629
448.63000000	15336492890.99526024
448.99000000	20425608656.44725037
449.34000000	16249641319.94261169
449.69000000	17363176452.55250168
450.04000000	19777385159.01061630
450.39000000	20009231905.46530914
450.74000000	18518712836.65616608
451.10000000	18993721973.09416962
451.45000000	17256369426.75159073
451.80000000	18288521199.58635712
452.15000000	14269617159.92398643
452.50000000	16235712079.08558273
452.85000000	18063179699.63748932
453.21000000	15871378735.02198792
453.56000000	17572545612.51086044
453.91000000	18607175712.97148132
454.26000000	18778951269.22364807
454.61000000	19824360286.59158707
454.96000000	15440369897.95918846
455.31000000	15708353609.08352470
455.66000000	19147125567.32223129
456.01000000	17892794094.04589081
456.36000000	22428082880.70811081
456.72000000	22792579435.56343842
457.07000000	18654498465.51447296
457.42000000	15302777777.77777863
457.77000000	14907058001.39762497
458.12000000	22473662031.18415833
458.47000000	17827294032.81053543
458.82000000	15967705473.92218971
459.17000000	17760057471.26436234
459.52000000	17761325966.85083008
459.87000000	13068292682.92682838
460.22000000	20034482758.62068558
460.57000000	16252190676.48091316
460.92000000	16721666070.79012871
461.27000000	16610245387.78433990
461.62000000	20042143937.75663376
461.97000000	22074982802.10958862
462.32000000	12706906001.64428329
462.67000000	12543496158.06805420
463.02000000	11194013166.06632233
463.38000000	10767383512.54480362
463.73000000	14188819075.23763847
464.08000000	12956152961.47210312
464.43000000	15946322067.59442902
464.78000000	19126598742.68371201
465.12000000	15577507062.14690208
465.47000000	14724799732.97730827
465.82000000	5898768809.84952164
466.17000000	15557308096.74026299
466.52000000	14660611065.23534203
466.87000000	17240670938.56012344
467.22000000	20207422133.86347198
467.57000000	19241162936.62414169
467.92000000	16486021505.37634468
468.27000000	13155922469.49030876
468.62000000	10235813226.09473038
468.97000000	15119519214.49127388
469.32000000	20826297273.52683640
469.67000000	9633372883.18411827
470.02000000	10435995814.44017601
470.37000000	17821232458.81634140
470.72000000	15385670209.11896706
471.07000000	18314629667.41481781
471.42000000	16004212743.54922867
471.76000000	15519319148.93615913
472.11000000	15796257796.25780106
472.46000000	14497694387.02495193
472.81000000	9274402035.62340927
473.16000000	15019119828.58085251
473.51000000	17072114513.49883270
473.86000000	17987972508.59106064
474.21000000	16547418335.08956528
474.56000000	16787829833.06409836
474.90000000	17179463629.68406677
475.25000000	13732304643.26161575
475.60000000	15336101535.56876945
475.95000000	17152996845.42587090
476.30000000	13141374509.55576134
476.65000000	14288577154.30861664
477.00000000	11783632044.91470718
477.34000000	13330890436.05716705
477.69000000	20301339285.71427155
478.04000000	14840902909.98097038
478.39000000	16718798873.94430923
478.74000000	17915775620.99030685
479.09000000	16494577669.16145325
479.43000000	17448559670.78188705
479.78000000	20878787878.78787994
480.13000000	13399781208.21685028
480.48000000	14334016393.44261932
480.83000000	17400497512.43781662
481.17000000	17524576954.06929779
481.52000000	17102689486.55255318
481.87000000	18585187645.30055618
482.22000000	13423510857.69745255
482.57000000	17654728243.79515076
482.91000000	15585910414.64430618
483.26000000	15839055204.61412048
483.61000000	17051630434.78259468
483.96000000	17871835443.03797531
484.30000000	-21191369606.00375366
484.65000000	18510324483.77581787
485.00000000	18507905138.33992767
485.35000000	16327182914.42685509
485.69000000	17154632880.47625351
486.04000000	15977812544.44601631
486.39000000	15675099488.34564209
486.74000000	15299337934.92039871
487.08000000	18496253405.99455643
487.43000000	13888746803.06905365
487.78000000	16926028238.18293762
488.12000000	13462188934.52525902
488.47000000	16349765258.21595383
488.82000000	12842771560.98111343
489.17000000	15954589505.74553108
489.51000000	17113157113.15712166
489.86000000	14978810838.57710266
490.21000000	17102639296.18768311
490.55000000	14447452621.21584320
490.90000000	18209653092.00603485
491.25000000	18422174840.08530045
491.59000000	19047619047.61905670
491.94000000	13186336717.42809486
492.29000000	16497750727.70573807
492.63000000	15922615247.09489059
492.98000000	18526920315.86503983
493.33000000	16017874875.86890984
493.67000000	18413242009.13241577
494.02000000	16624455876.53344154
494.37000000	18076311605.72338104
494.71000000	14392229847.62125015
495.06000000	17165797419.70902252
495.40000000	13130222131.64865875
495.75000000	16726642676.26282501
496.10000000	12560048038.43074608
496.44000000	15060602424.09696960
496.79000000	14380657728.88736343
497.13000000	16722843976.30020714
497.48000000	10746489283.07464981
497.83000000	13340357214.52940750
498.17000000	15035460992.90779877
498.52000000	27100831811.72653580
498.86000000	14022674784.79950333
499.21000000	15821789152.38318443
499.56000000	16960856720.82717705
499.90000000	15285244414.19984436
500.25000000	16122741954.77927017
500.59000000	14852575872.12442589
500.94000000	15284028839.85143661
501.28000000	13791982665.22209930
501.63000000	12947757743.87424850
501.97000000	16222196478.22057724
502.32000000	16514919212.17125320
502.67000000	14550736667.35836983
503.01000000	17570628500.31113052
503.36000000	16813404950.95748520
503.70000000	16488361683.07967949
504.05000000	14691394954.63157463
504.39000000	14448192771.08433723
504.74000000	16355701036.55210114
505.08000000	13993651979.08887482
505.43000000	18214679573.58167267
505.77000000	18424287118.97738647
506.12000000	16975810946.38278198
506.46000000	17221531154.58555222
506.81000000	17948169281.97813034
507.15000000	18010372465.81800842
507.49000000	17932928922.97127533
507.84000000	18325960419.09197617
508.18000000	17193001060.44538879
508.53000000	17145714887.34470177
508.87000000	17989343192.69248581
509.22000000	18552778397.67909241
509.56000000	2745227017.48756599
509.91000000	8858284496.53702736
510.25000000	18033622559.65292740
510.60000000	20451480857.21164703
510.94000000	15012954525.14964485
511.28000000	20281875974.57119370
511.63000000	15332789263.69241714
511.97000000	16746558383.67832375
512.32000000	15814627759.07220650
512.66000000	19173375666.17530060
513.00000000	17038492543.32929420
513.35000000	15994598621.71726227
513.69000000	18965405053.68180466
514.04000000	16852585881.46471214
514.38000000	16740959955.60900116
514.72000000	18587519936.20413208
515.07000000	18590764331.21018600
515.41000000	18903056061.52600861
515.76000000	20364779874.21384430
516.10000000	17884562275.61446762
516.44000000	16930710459.29569054
516.79000000	19093790234.72317886
517.13000000	19608421480.87876511
517.47000000	15840111741.02374077
517.82000000	18990016477.65823746
518.16000000	18721037998.14642334
